X,Y,ANC_ID,OBJECTID
-77.0350488573525,38.9023829844853,2B,935216
-77.0341732260728,38.9057498010542,2F,935217
-77.0297739373033,38.904025040704,2F,935218
-77.0323693009465,38.9012842425592,2C,935219
-77.0228020003432,38.8971197200727,2C,935220
-77.0295039036099,38.9016995300114,2F,935221
-77.0231721397234,38.8960767577022,2C,935222
-77.021777389504,38.8966563451004,2C,935223
-77.0217733217915,38.8946976114718,2C,935224
-77.0217961357089,38.8957205164398,2C,935225
-77.0217716112011,38.8965333819813,2C,935226
-77.0199354299339,38.8989189624766,2C,935227
-76.9927803015027,38.9039314480802,6A,935228
-77.0415700084521,38.9053460181019,2B,935229
-77.0404130028682,38.9055986579296,2B,935230
-77.0415747438806,38.9051628315645,2B,935231
-77.0234971111497,38.9304007609503,1A,935232
-77.0231694845466,38.9277220064499,1B,935233
-77.0425650554587,38.9065192228129,2B,935234
-77.0271426075057,38.9833747979966,4A,935236
-77.028089085679,38.910428637463,2F,935237
-77.0662016646659,38.9755665555734,3G,935238
-77.0372543117453,38.9283450105466,1D,935239
-76.9995906610451,38.8852973097326,6B,935240
-76.996405186752,38.8814626552052,6B,935241
-77.0487720017017,38.8989003206006,2A,935242
-77.0487902134738,38.8990820657316,2A,935243
-76.9892109493932,38.866291073204,8A,935244
-76.9855704239792,38.9003998375971,6A,935245
-77.0410470537462,38.9086976514569,2B,935246
-76.9883455238067,38.8674074476332,8A,935249
-76.984530082511,38.8666242996598,8A,935250
-77.064430872299,38.9052353119638,2E,935251
-77.0589913516736,38.9053020994907,2E,935252
-77.0350665971696,38.9170572220371,1B,935253
-76.9875569546221,38.867194434453,8A,935255
-76.9925587852757,38.9258315276559,,935256
-76.9859371774393,38.9073346934941,,935260
-77.0219641880463,38.9208177848717,,935261
-77.0392473921634,38.9119133750004,,935262
-77.0218608167787,38.9197945123345,,935263
-77.0089345371029,38.9030401146912,,935264
-77.0321832248822,38.9173642990733,,935265
-77.0322476013309,38.9095588619682,,935266
-77.0087249590486,38.9117252323101,,935268
-77.0238343102685,38.9096138593419,,935269
-77.0238634526631,38.9095305622348,,935270
-77.036478891929,38.9101949038009,,935271
-77.0126581494945,38.9621951262979,,935276
-77.0800083907554,38.9483343461374,,935278
-77.0798005196205,38.9483619905083,,935282
-77.0800495190595,38.949610314024,,935284
-77.080784450481,38.950805549454,,935285
-77.0011938181248,38.8898874162992,,935288
-77.0627580375879,38.906159957105,2E,935289
-77.0664318049445,38.9050349355286,2E,935290
-77.0616789291891,38.9052812264458,2E,935292
-77.0614214357653,38.9052770561108,2E,935293
-77.0615421298209,38.9051392908972,2E,935294
-77.0610137410888,38.905285404284,2E,935295
-77.0596297234649,38.9052979288407,2E,935296
-77.0380033248001,38.930540203201,1D,935297
-77.0374997299675,38.9293769604639,1D,935299
-77.0311954747949,38.9201483841766,1B,935300
-77.0154152514246,38.8850180869889,6D,935301
-77.043307631781,38.9221088695635,1C,935303
-77.0140745760893,38.9746481314112,4B,935304
-77.0651771726788,38.9471635700866,3F,935305
-77.0628586513064,38.9039603782046,2E,935306
-77.0724704031547,38.9215917941084,3B,935308
-77.0364470975414,38.9130698810492,2B,935311
-77.0198101223183,38.9437127550335,4C,935312
-77.0120750315263,38.9190388644935,5E,935313
-77.0271303228393,38.9497207463365,4D,935314
-77.0317348698706,38.9204071292544,1B,935319
-77.0598914558264,38.9051603635135,2E,935320
-77.0613157083955,38.9052835165876,2E,935321
-77.061138689748,38.9054296167545,2E,935322
-77.0594867196058,38.9053009564828,2E,935323
-77.0638613998004,38.9050859688517,2E,935324
-77.0603879418354,38.9051464963149,2E,935325
-77.0611651648239,38.9048968758692,2E,935326
-77.0296799917809,38.9291612789466,1A,935327
-77.0791157764423,38.9497343541052,3E,935328
-77.0321933983388,38.9096062247793,2F,935331
-77.0323124480711,38.9156487433358,2B,935332
-77.0431268252206,38.9038233032122,2B,935333
-77.044246237085,38.9057352679963,2B,935334
-77.0456176143611,38.9057345874242,2A,935335
-77.0005989350534,38.8984236168462,6C,935336
-77.02811926802,38.9100996364708,2F,935337
-77.0383381043767,38.9119146407977,2B,935338
-77.0364773184296,38.9098912059684,2B,935339
-77.0228893615333,38.8798886199449,6D,935341
-77.0305544129878,38.9448956695476,4C,935343
-77.0250048235104,38.94204304573,4C,935344
-77.0271086753035,38.9493724733386,4C,935346
-77.0327463528096,38.9723575989209,4A,935350
-77.0487347509144,38.9091201438175,2B,935352
-77.0364576812979,38.9118047013331,2B,935353
-77.0326704899097,38.9305016296,1A,935364
-77.029832718115,38.9314395048742,1A,935365
-77.0103108136146,38.9094537484772,5E,935369
-77.0103108136146,38.9094537484772,5E,935370
-77.0280650223276,38.930673470748,1A,935374
-77.0347323083503,38.9086627381401,2B,935377
-76.9965143334449,38.8861215795944,6B,935380
-77.070101819631,38.9553311284371,3F,935383
-77.0480254549714,38.9095793046772,2B,935385
-76.988657242149,38.8972831765981,6A,935386
-76.9850527319903,38.9155505427217,5D,935387
-76.9816801360076,38.9262878522897,5C,935389
-77.0316869888646,38.9202982856198,1B,935391
-77.0433341198555,38.9050485698566,2B,935392
-77.0464407903787,38.9038170241863,2A,935393
-77.0461686276189,38.903813844011,2A,935394
-77.0401936775991,38.9058723442642,2B,935395
-77.042881249825,38.9055873553747,2B,935396
-77.0433378983828,38.9041328692839,2B,935397
-77.0431492980227,38.9056008502844,2B,935398
-77.0375472715664,38.9038241397082,2B,935399
-77.0380535269819,38.9027044354591,2B,935400
-77.0433311848303,38.9087761901781,2B,935401
-77.038465996151,38.9015244487438,2B,935402
-77.0385559329934,38.9011042962578,2B,935403
-77.0436709767052,38.9055793426805,2B,935404
-77.0433367249209,38.9053703382463,2B,935405
-77.0409461745549,38.8994478452987,2B,935406
-77.0447962543242,38.9053455462444,2B,935407
-77.0465173249651,38.9057359172137,2B,935408
-77.0421822781377,38.9027072965764,2B,935409
-77.0430830832043,38.9026943741582,2B,935410
-77.0423293051348,38.9036631290704,2B,935411
-77.0386011144658,38.9049207885597,2B,935412
-77.0448168020454,38.9027814272789,2B,935413
-77.0419774239336,38.9038206590289,2B,935414
-77.0397748369061,38.898825330737,2B,935415
-77.0395753478085,38.8984568213054,2A,935416
-77.0388641591371,38.9038190697348,2B,935417
-77.0411824897867,38.8995286933521,2B,935418
-77.0405800998847,38.9014141107746,2B,935419
-77.0404222462287,38.9003041734255,2B,935420
-77.0402226719797,38.9003090257525,2B,935421
-77.0395354433987,38.9060998675938,2B,935422
-77.0385541820152,38.9041567875597,2B,935423
-77.0419867794302,38.9055928870914,2B,935424
-77.0522380244909,38.9105137615055,2E,935425
-76.9851168411549,38.9153370533603,5D,935428
-77.0162713333414,38.8992400929085,2C,935430
-77.0173068169149,38.8984696660412,2C,935431
-77.0209297787379,38.8974631901535,2C,935432
-77.0113443203371,38.8962242246533,6C,935433
-77.0167445736079,38.8996878406766,2C,935434
-77.0169158573928,38.8984181414274,2C,935435
-77.0204702978542,38.8948700240547,2C,935436
-77.0103985067527,38.8972638960962,6C,935437
-77.0104947825236,38.8972365561062,6C,935438
-77.0318444095036,38.9045822919387,2F,935439
-77.0344324029513,38.9045123826802,2F,935440
-77.0344328966044,38.9043647626419,2F,935441
-77.0345049859928,38.9049111700739,2F,935442
-77.0346956954161,38.9049995485917,2B,935443
-77.0346500639818,38.9055223979006,2B,935444
-77.0334959101402,38.8995817322361,2C,935445
-77.0335367695704,38.8992218995149,2C,935446
-77.0326466071578,38.9351665517157,1A,935447
-77.0315205305989,38.9125731257755,2F,935449
-77.0417640583419,38.9154934613464,2B,935450
-77.0333087355666,38.9002893564796,2C,935451
-77.034690105567,38.9017555693776,2B,935452
-77.0323636343474,38.9024902830727,2F,935453
-77.0364047058541,38.9041353075921,2B,935454
-77.0335538601158,38.9015137025445,2F,935455
-77.0332898041791,38.8974443677878,2C,935456
-77.044360980967,38.9014073221976,,935466
-77.0410689356014,38.8982634276728,,935471
-77.0395238808151,38.9018576751305,,935472
-77.0450468758596,38.9141488104987,,935482
-77.0364585868675,38.9116364342319,,935483
-77.0219888326529,38.9070616791124,,935484
-77.021835413536,38.907067455215,,935485
-77.0218185761349,38.9058842205909,,935486
-77.033238296499,38.9565688604846,,935489
-77.0328279150342,38.9566230890869,,935491
-77.0162241040066,38.9065940256206,,935494
-77.0354394484728,38.9183524356168,,935495
-77.0348815550874,38.918909624595,,935496
-77.0349566573065,38.9192372621268,,935497
-77.0346723413369,38.9193082153641,,935498
-77.0345221370548,38.9189325854687,,935499
-77.0344523927946,38.9182814839293,,935500
-77.0317406836552,38.9192456118398,,935502
-77.03182920253,38.9191266597965,,935503
-77.0330308269993,38.9190911848044,,935504
-77.0334814349066,38.9190911826737,,935505
-77.0339132750871,38.9190536195194,,935506
-77.0332775908599,38.9181896601796,,935507
-77.0343987513473,38.9179976652333,,935508
-77.0344041180313,38.9173382087094,,935509
-77.0346508823291,38.9167705657691,,935510
-77.0350424892447,38.9184484310037,,935511
-77.0325372964563,38.9180227100742,,935512
-77.0360657053063,38.9169148024577,,935515
-77.0364090357039,38.9161635090289,,935516
-77.0346655990564,38.9157336030275,,935518
-77.0344456577039,38.9157252542888,,935520
-77.0320167586531,38.9154789905864,,935522
-77.0323285763635,38.9171169802172,,935525
-77.0488798292719,38.9048477469897,,935530
-77.0489006228165,38.9057489159052,,935541
-77.0500526296558,38.9054932304139,,935547
-77.050181377788,38.9040060490869,,935553
-77.0348118119199,38.9170627392564,,935573
-77.0350693008458,38.9169041336119,,935574
-77.0322527921015,38.9147652492482,,935580
-77.0320999005426,38.9142873360096,,935586
-77.0319939606079,38.9147809048319,,935587
-77.032018100547,38.9149749918383,,935588
-77.0317432174817,38.9155343403678,,935593
-77.0313415131067,38.9170877558669,,935599
-77.0299789521945,38.9170752404985,,935600
-77.029700010663,38.9172505418213,,935601
-77.0298394772665,38.9169458534814,,935602
-77.0302793593736,38.9169458484168,,935603
-77.0317545810836,38.9169458531774,,935607
-77.0336053080685,38.917068974924,,935608
-77.0295128871426,38.9168357284819,,935617
-77.0295128836423,38.9169108579812,,935618
-77.0289657183198,38.9169400738045,,935619
-77.0290569038228,38.9168524180995,,935620
-77.0338976660068,38.9169521064445,,935621
-77.0297274622925,38.9167438971869,,935623
-77.096329820598,38.9173346993915,,935624
-77.0306947883898,38.9310465103524,,935626
-77.0325282109993,38.9313221551417,,935627
-77.0307967104676,38.9330561468994,,935631
-77.0341270104095,38.9308187292587,,935645
-77.0247267102229,38.9042521295411,,935648
-77.025188045461,38.9040434065143,,935649
-77.0241366212111,38.9038931169014,,935650
-77.0269127035092,38.9052957685537,,935652
-77.0280219442453,38.9074280004913,,935656
-77.0280219417077,38.905983646721,,935657
-77.0280165831169,38.906459541153,,935658
-77.0279736686249,38.904777214749,,935659
-77.0279843977982,38.9052364129533,,935660
-77.0294891094873,38.9060420921062,,935661
-77.0294891125278,38.9079456193945,,935662
-77.0297358701435,38.9073737339221,,935663
-77.0276035211181,38.9042449631599,,935673
-77.0288668371301,38.9057081367846,,935679
-77.0295105694179,38.9069437684952,,935683
-77.0295052000358,38.9053073849068,,935685
-77.0298672982952,38.9071921461314,,935686
-77.0297305153269,38.9064762334211,,935687
-77.029307775877,38.9055863872272,,935691
-77.0297546462722,38.9080520667727,,935692
-77.0297546524006,38.9081773008193,,935693
-77.0291779733449,38.907173366759,,935694
-77.0329732979633,38.9072714580718,,935698
-77.0798514136727,38.9479783920806,,935700
-76.9708639244223,38.900489089092,,935702
-77.0075949241748,38.878335010857,,935711
-77.0450691061126,38.9121227091607,,935713
-77.0266088799922,38.9042802004091,,935714
-77.0093389908647,38.9106447422973,,935715
-77.0307468967664,38.9057227731189,,935716
-77.0161242766246,38.8954460243031,,935717
-77.0397595981629,38.9260246967551,,935718
-77.0836041986527,38.9563186302799,,935719
-77.0849363976066,38.9608088036202,,935722
-77.0754178995207,38.9643962840698,,935723
-77.0759610494662,38.9654828232256,,935724
-77.0762011094258,38.9657914789023,,935725
-77.0762601227091,38.9658811536039,,935726
-77.0637605547777,38.9451437479547,,935727
-77.0838965613479,38.9574324192897,,935729
-77.0843578952352,38.9583647311447,,935731
-77.0853020434338,38.9596661907107,,935732
-77.0852448495372,38.9600321210317,,935736
-77.0748680485511,38.9634723905114,,935737
-77.0754125456615,38.9641564427604,,935738
-77.0750638517927,38.9646402842419,,935740
-77.0648897587796,38.9463411475243,,935743
-77.0641870245509,38.9451207956587,,935744
-77.0629560014663,38.9434213218694,,935745
-77.0628808922539,38.9433128484379,,935746
-77.0864309090479,38.9579935538634,,935754
-77.0318772825144,38.9094667091304,,935757
-77.0307688385028,38.9202387607406,,935761
-77.0416352152536,38.9031115266272,,935768
-77.0229015899555,38.9074652399228,,935771
-77.0338757233265,38.9096955623013,,935780
-77.0336477337933,38.9096955651261,,935781
-77.0337603888172,38.9095932969173,,935782
-77.0333312379979,38.9095640799575,,935783
-77.0329530482971,38.9097080865458,,935784
-77.0326821394132,38.9095953871693,,935785
-77.0325480292059,38.909603730302,,935786
-77.0320223215559,38.9094044127912,,935787
-77.0320786397652,38.9091894401956,,935789
-77.0318828389192,38.9090777722859,,935790
-77.039127487845,38.9231103400278,,935792
-77.0651311235626,38.9032153764374,,935793
-77.065882142572,38.9034940342309,,935794
-77.0627105872613,38.9057053580438,,935795
-77.0627239941958,38.9059266050043,,935796
-77.0633087166938,38.9076652527652,,935797
-77.0628232333181,38.9067468792539,,935798
-77.0628852268529,38.9055444470486,,935799
-77.0633975351368,38.9054682657802,,935800
-77.0629133908111,38.9050982030797,,935801
-77.064650128512,38.9067836456108,,935802
-77.0632445475191,38.9069152522467,,935803
-77.0651971990853,38.9069789129109,,935804
-77.0642855809846,38.9087888982602,,935805
-77.0637998139464,38.9078080292085,,935806
-77.0632926937197,38.9068110626074,,935807
-77.0657974270285,38.911927771406,,935808
-77.0393320119324,38.9006657628212,,935809
-77.021137028318,38.912489769348,,935810
-77.0353791417535,38.9259088707696,,935814
-77.0354395756938,38.9249428813965,,935815
-77.0212118074421,38.9030114243284,,935820
-77.0166144991051,38.9045768927741,,935821
-77.017996824338,38.9008994950746,,935828
-77.0197053926758,38.9026486964503,,935829
-77.0211430562878,38.9026424365152,,935830
-77.0188578095611,38.9031767980676,,935831
-77.0188417165751,38.9027008802227,,935832
-77.0178224856615,38.9013785502825,,935835
-77.0162520444163,38.9040357218866,,935836
-77.0163003301723,38.9036954876382,,935837
-77.0161045210619,38.9034220571827,,935838
-77.0161098858704,38.9032863816082,,935839
-77.0161045289615,38.9031506985005,,935840
-77.0160616144928,38.9018502941141,,935841
-77.0162332768122,38.9014077708408,,935842
-77.0153856975032,38.9023783919263,,935843
-77.019038860765,38.9014223822104,,935844
-77.0179793884851,38.9013827241329,,935845
-77.0181295917241,38.9013806380036,,935846
-77.0175019605391,38.9013764637655,,935847
-77.0156458645036,38.9013868975556,,935848
-77.0182073731013,38.9024159654306,,935849
-77.0176977597145,38.9026330460472,,935850
-77.0176280230869,38.9026330475833,,935851
-77.0170433017482,38.902386737794,,935852
-77.0168609080665,38.9023867372381,,935853
-77.0167375293497,38.9026330434451,,935854
-77.0165926847277,38.9026372169614,,935855
-77.0158416679155,38.9026539236253,,935856
-77.0181966477284,38.9038019386201,,935857
-77.0183146684385,38.9036683533052,,935858
-77.0169520990517,38.9036474794351,,935859
-77.0163512868692,38.9037935905041,,935860
-77.0366665679777,38.9044629496178,,935861
-77.0366585149188,38.9029037320017,,935862
-77.0384297472722,38.9011542711723,,935864
-77.0388226906281,38.901278474619,,935865
-77.0404814306859,38.9012764792656,,935866
-77.0412874416719,38.901400674685,,935867
-77.0390233183017,38.9012764259332,,935868
-77.0395302565135,38.9005479296133,,935869
-77.0401900775766,38.8991764967446,,935870
-77.0209264976698,38.9291093315797,,935872
-77.017437019774,38.9183477799034,,935874
-77.0449485229675,38.913676532171,,935876
-76.990669015918,38.9274625999958,,935877
-77.0807167831951,38.9488949400122,,935878
-76.9915842951796,38.8823766868322,,935879
-77.0414231316202,38.9229602628841,,935880
-77.0443462407731,38.9207368002213,,935882
-77.0412505366733,38.9089715146088,,935883
-77.0371844636433,38.9002711162377,,935884
-77.0320157686473,38.8997637828668,,935885
-76.9902740218923,38.8888230832666,,935886
-77.0140397884991,38.9071554746702,,935887
-77.004625031684,38.9106562394562,,935889
-77.0259445949962,38.9048768019032,,935891
-77.0656569930434,38.9107912315952,,935894
-77.0320461751179,38.9079386311255,,935895
-77.0320746696966,38.9081040976471,,935896
-77.0693044204837,38.9155723200549,,935897
-77.0376587384326,38.9169594406482,,935898
-77.0254421596893,38.8974370350171,,935900
-76.9982353133666,38.9204306764111,,935902
-76.9969476032053,38.8848280869428,,935906
-76.9962574309875,38.8852516320925,,935908
-76.9962520644691,38.8853852622842,,935909
-77.036083389377,38.9075625895695,,935910
-77.0317314595354,38.9071456310262,,935911
-77.0318253423235,38.9086943116647,,935912
-76.995147963022,38.8948176941193,,935928
-76.9936673545874,38.9004037729368,,935930
-77.0177242760306,38.9126556579863,,935931
-76.9962817216924,38.8840334650311,,935932
-76.9915814444393,38.8788929165944,,935934
-77.0405397382253,38.9087355825743,,935935
-77.0454669596523,38.9126739285557,,935936
-77.0487764236856,38.9016076465778,,935938
-77.0487737345939,38.9014009959417,,935939
-77.0487764202748,38.9012486184205,,935940
-77.0464812929103,38.914240070666,,935942
-77.0280422164465,38.8957368403255,,935943
-77.0245194280801,38.8841847321766,,935944
-77.0255927029996,38.8842693248732,,935945
-77.025804512782,38.8840859756307,,935946
-77.0256394826421,38.8834592264641,,935947
-77.0245082321968,38.8834335341948,,935948
-77.025796838154,38.8838668213078,,935949
-77.0257855770101,38.8836418123167,,935950
-77.0263312958195,38.8866585984618,,935951
-77.0264573273527,38.8867053505069,,935952
-77.0262399261877,38.8840815365718,,935953
-77.026202838184,38.8836775277809,,935954
-77.0156414319974,38.8850124807245,,935955
-77.0477262258408,38.9051374641683,,935957
-77.0483900713815,38.9053305283624,,935958
-77.0479662816344,38.9036607073908,,935959
-77.0482210963193,38.9036857538193,,935960
-77.0511756465045,38.9037945339938,,935967
-77.0509288838502,38.9037945337278,,935968
-77.0507357677191,38.9037987075487,,935969
-77.0504889991394,38.9037903556106,,935970
-77.0502663792985,38.9037924424558,,935971
-77.0513499896039,38.9039448159532,,935972
-77.0519915397337,38.9032874807398,,935975
-77.0504251352114,38.9030808400247,,935978
-77.0074131602104,38.8768163151061,,935991
-77.0500253075101,38.9017807455667,,935993
-77.048598370957,38.9019185091602,,935995
-77.048324787559,38.9006076360913,,935998
-77.0487485743193,38.9004823969436,,935999
-77.0489041421849,38.9017849227257,,936000
-77.0488880423335,38.9012714259696,,936001
-77.0488934092575,38.9011795834973,,936002
-77.0489202361322,38.9004740464998,,936003
-77.0490436199062,38.900636865927,,936004
-77.0491938221238,38.9006368658308,,936005
-77.0499716566413,38.9006326891192,,936006
-77.0500413942363,38.9014091889071,,936009
-77.0502559758478,38.9012171556757,,936011
-77.0507548672937,38.9006827892742,,936013
-77.0174880159949,38.8839522741897,,936014
-77.0176444240892,38.8833227626319,,936015
-77.0178204605073,38.8839062631483,,936017
-77.0198674593941,38.8846766993239,,936018
-77.0198688551488,38.8844324907748,,936019
-77.0217303257994,38.8833108854163,,936020
-77.0220041832252,38.8852916069602,,936021
-77.0518284666099,38.9242319869604,,936026
-77.0017369986954,38.8843320310823,,936031
-77.0146005402241,38.9733195596643,,936033
-76.9944799908388,38.900285192065,,936035
-76.9821820838441,38.8787515912806,,936037
-77.0065281546738,38.9010286177723,,936046
-77.0057556793242,38.9020973469068,,936047
-77.0059729370854,38.9032286774115,,936048
-77.0059729322117,38.9034457607484,,936049
-77.0060238907233,38.9041450045984,,936050
-77.0055840107494,38.905666627256,,936051
-77.0060507187281,38.9057793345143,,936052
-77.0060024369925,38.9053952839666,,936053
-77.009271023387,38.898860579326,,936056
-77.0118538044124,38.9003130160429,,936059
-77.0082623205477,38.9038197652165,,936062
-77.0073825572946,38.9038239409551,,936063
-77.0021576224159,38.9050971788003,,936064
-77.0051241381955,38.9056753504058,,936065
-77.0076588261174,38.9072950301014,,936066
-77.0050812297284,38.907171882422,,936067
-77.0038366820461,38.9071718848996,,936068
-77.0033753454088,38.9073931261683,,936069
-77.0034531229746,38.9076373312027,,936070
-77.0035887344941,38.908142425157,,936071
-77.0039106010992,38.9087226604427,,936072
-77.0076549617997,38.9077062073975,,936073
-77.0426541644807,38.9098342443571,,936074
-77.0427587730616,38.9102746241026,,936075
-77.0446080674001,38.9095885327274,,936076
-77.044687184889,38.9097179344037,,936077
-77.0452987337987,38.9095885372359,,936078
-77.0451914448395,38.9097085429241,,936080
-77.0460658479809,38.9097221103202,,936082
-77.0470528921461,38.909692890271,,936085
-77.0472996608722,38.9095843571706,,936088
-77.0487158726889,38.9097555013416,,936089
-77.0485227508564,38.9095718384763,,936090
-77.048018493796,38.9097033254359,,936091
-77.0449875911488,38.9094591354596,,936092
-77.0447649761006,38.9109117625154,,936093
-77.0446469505909,38.9108303632412,,936094
-77.0441105089278,38.9104212909063,,936096
-77.0443384988542,38.9108261927318,,936097
-77.0444779717754,38.9108554078284,,936098
-77.0444887009597,38.9109764578645,,936099
-77.0457117931837,38.9132680501734,,936100
-77.0457761648719,38.9133723955951,,936101
-77.0458566288831,38.9135059667261,,936102
-77.0459424636744,38.9136353648258,,936103
-77.0461241824362,38.9153106909216,,936105
-77.0456467733189,38.9140062369207,,936106
-77.0454214631889,38.9133467431463,,936107
-77.0447616383457,38.912299048534,,936111
-77.0446811709745,38.9121362625703,,936112
-77.0449935462043,38.9063612071462,,936116
-77.0447950712325,38.9066742875719,,936117
-77.0447950629234,38.9068997035262,,936118
-77.0467208954562,38.9052090455375,,936119
-77.0467959952253,38.9054720413656,,936120
-77.0467530772994,38.9039316300392,,936121
-77.0451544846259,38.9038147448613,,936122
-77.0457767549916,38.9038189167818,,936123
-77.04443028325,38.9038397955076,,936124
-77.0442425338703,38.9038356148171,,936125
-77.0475094642358,38.903676982982,,936126
-77.0475201966871,38.9038314448876,,936127
-77.0471983324406,38.903827269373,,936128
-77.0469032842534,38.9038230912169,,936129
-77.0443927348596,38.9036561114007,,936130
-77.0437972896465,38.9036644616861,,936131
-77.0435719824728,38.9041361873708,,936132
-77.0433359416443,38.9043657900218,,936133
-77.0433466736979,38.9045912110922,,936134
-77.0435612488628,38.904645487687,,936135
-77.0430409038392,38.9036561128009,,936136
-77.0427673191896,38.9036644559209,,936137
-77.0418875573304,38.9036644593813,,936138
-77.0414971381909,38.9038088224809,,936139
-77.0411430768477,38.9038088215934,,936140
-77.0408855899669,38.9038046420308,,936141
-77.0404939864175,38.9038171649141,,936142
-77.040617371848,38.9045936422279,,936143
-77.0404564404061,38.9043515174817,,936144
-77.040343784586,38.9041761817992,,936145
-77.0403330553785,38.9041427825256,,936146
-77.0401452947983,38.9042221026999,,936147
-77.0403598721227,38.9036752306394,,936148
-77.0392226188948,38.9038088155358,,936149
-77.0374577248162,38.903687754935,,936150
-77.0381631429677,38.9036773201572,,936151
-77.0471472311844,38.9023712243075,,936152
-77.0463318432107,38.9023795769824,,936153
-77.0453769707265,38.9023879241789,,936154
-77.0463962108991,38.9027218960401,,936155
-77.0461306759753,38.9026926789931,,936156
-77.0459375585147,38.9026905840769,,936157
-77.0456062968253,38.9026937226583,,936158
-77.0453957460954,38.9026884987427,,936159
-77.045182511212,38.9026864103941,,936160
-77.0447359255903,38.9027031125972,,936161
-77.0446581392854,38.902698935456,,936162
-77.044585716415,38.9026989360937,,936163
-77.043813248066,38.9026926792785,,936164
-77.0447332366804,38.9024046217096,,936165
-77.0435745237123,38.9035025567394,,936166
-77.0435637988535,38.9032520743963,,936167
-77.0435584305762,38.9031644070762,,936168
-77.0435638047283,38.9029974261792,,936169
-77.0441822780118,38.9112889114174,,936170
-77.0439408832188,38.9108548003049,,936171
-77.043871148671,38.9107587975663,,936172
-77.0437370325885,38.9105333870154,,936173
-76.9903091817804,38.9248637072424,,936175
-77.0278972619518,38.9277871305205,,936176
-77.0297069521235,38.8854175414788,,936178
-77.0285932431155,38.8877427387464,,936179
-77.0230049644464,38.8864893939376,,936180
-77.0228268881346,38.8864912125382,,936181
-77.021745676288,38.8861798819712,,936182
-77.0172967766204,38.8857791490087,,936183
-77.0173564862034,38.8859436061983,,936184
-77.01533211986,38.8855722846985,,936185
-77.0149340311232,38.8862477307811,,936186
-77.0155015605243,38.886256944471,,936187
-77.0154964667147,38.8858886103981,,936188
-77.0150255977915,38.8853380254895,,936189
-77.0213288106081,38.8791040231159,,936190
-77.0199166370203,38.8776487050876,,936191
-77.0197778956281,38.8768698807251,,936192
-77.0278935523853,38.9297134330657,,936194
-77.028209803528,38.8851269058534,,936195
-77.0280488689532,38.8850684441663,,936196
-77.0326553224627,38.9442979332053,,936197
-77.0328108879423,38.9468033007608,,936198
-77.0157367087624,38.8765692544572,,936199
-77.0281739077432,38.8858452610631,,936200
-77.0402714018358,38.9241383324708,,936201
-76.9286612355304,38.889513501412,,936203
-76.9811198875713,38.9147089552958,,936205
-76.9892648389217,38.8658471435516,,936206
-76.9962438493495,38.8857701632131,,936210
-76.9962438555013,38.8856532434093,,936211
-76.9962492209576,38.8855405036653,,936212
-76.9960909606044,38.8859392815786,,936214
-76.9966201157485,38.8861826415173,,936216
-76.9960809954438,38.8862724202364,,936217
-76.99505697405,38.8828852557249,,936222
-76.9950569728516,38.8830689998021,,936223
-76.9947949395261,38.938257599427,,936224
-76.998274353764,38.8853409163193,,936227
-76.9978854308131,38.8851874611233,,936228
-76.9963042786788,38.8844525358346,,936231
-76.9980584329336,38.8856175513802,,936232
-76.9979028699647,38.8855590932945,,936233
-76.9976507454448,38.8854463485818,,936234
-76.9968514425486,38.8851206496866,,936235
-76.9966476003492,38.885058008723,,936237
-76.9964115567628,38.8849703231106,,936238
-76.9959019466428,38.8847406556069,,936239
-76.9960896911729,38.8849160372688,,936240
-76.995708825532,38.8846738515025,,936241
-76.9955586144749,38.8846153904812,,936242
-76.9961016973744,38.885404796549,,936243
-76.9960936459293,38.8857325843233,,936244
-76.995046248892,38.8833111898335,,936245
-76.9950623376502,38.8831566876695,,936246
-77.0429184672612,38.9071992960213,,936248
-77.042389401476,38.9071883368429,,936250
-77.0433496325138,38.9066331331897,,936251
-77.0435266635805,38.9068773377963,,936252
-77.0421265528422,38.9070672786216,,936254
-77.0420192637474,38.9068961225769,,936255
-77.0418797874077,38.9066498303122,,936256
-77.0417724971414,38.9061989917567,,936257
-77.0417724947243,38.9060570651829,,936258
-77.0421480035506,38.9057314585677,,936259
-77.0418797924874,38.9057356267976,,936260
-77.0435481174766,38.9063450984317,,936261
-77.0435534830303,38.9061447236761,,936262
-77.0427756458447,38.9088789459181,,936264
-77.0426790825001,38.9087203262257,,936265
-77.0424805990161,38.9083696765748,,936266
-77.0422821166449,38.90799816323,,936267
-77.0417671342466,38.9078103172147,,936268
-77.0417725021133,38.9076642178968,,936269
-77.0417657980495,38.9075170689142,,936270
-77.0429204804339,38.9083989010342,,936271
-77.0427541914825,38.908094173563,,936272
-77.042389411392,38.9075348069622,,936273
-77.0433550030086,38.9082987119029,,936274
-77.0435427567895,38.9085742254489,,936275
-77.0434891119094,38.9080106831887,,936276
-77.044411796919,38.908478211664,,936277
-77.0435481251082,38.9059610543947,,936278
-77.0413540701091,38.9063617954041,,936279
-77.0412521554533,38.9061489010404,,936280
-77.0404313970856,38.9059944425089,,936281
-77.0385967604294,38.9058441641332,,936282
-77.0399056827169,38.9055895176848,,936283
-77.0394818949452,38.905608308962,,936284
-77.0373307588134,38.9055832612601,,936285
-77.0381783390775,38.9055749068584,,936286
-77.0378135606594,38.9055790882633,,936287
-77.0410590271046,38.9052826989273,,936288
